class_name,standard,section,subject,teacher,lectures,type,allowed_rooms,daily_max
Class-22,Year-2,C,Data Structures,Faculty-588,4,THEORY,,2
Class-22,Year-2,C,Database Systems,Faculty-589,4,THEORY,,2
Class-22,Year-2,C,Communication Skills,Faculty-590,4,THEORY,,2
Class-22,Year-2,C,Operating Systems,Faculty-591,4,THEORY,,2
Class-22,Year-2,C,Programming Lab,Faculty-592,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-22,Year-2,C,Database Lab,Faculty-593,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-22,Year-2,C,Networks Lab,Faculty-594,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-23,Year-3,A,Mathematics,Faculty-595,4,THEORY,,2
Class-23,Year-3,A,Programming Fundamentals,Faculty-596,4,THEORY,,2
Class-23,Year-3,A,Data Structures,Faculty-597,4,THEORY,,2
Class-23,Year-3,A,Database Systems,Faculty-598,4,THEORY,,2
Class-23,Year-3,A,Communication Skills,Faculty-599,4,THEORY,,2
Class-23,Year-3,A,Operating Systems,Faculty-600,4,THEORY,,2
Class-23,Year-3,A,Programming Lab,Faculty-601,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-23,Year-3,A,Database Lab,Faculty-602,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-23,Year-3,A,Networks Lab,Faculty-603,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-23,Year-3,B,Mathematics,Faculty-604,4,THEORY,,2
Class-23,Year-3,B,Programming Fundamentals,Faculty-605,4,THEORY,,2
Class-23,Year-3,B,Data Structures,Faculty-606,4,THEORY,,2
Class-23,Year-3,B,Database Systems,Faculty-607,4,THEORY,,2
Class-23,Year-3,B,Communication Skills,Faculty-608,4,THEORY,,2
Class-23,Year-3,B,Operating Systems,Faculty-609,4,THEORY,,2
Class-23,Year-3,B,Programming Lab,Faculty-610,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-23,Year-3,B,Database Lab,Faculty-611,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-23,Year-3,B,Networks Lab,Faculty-612,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-23,Year-3,C,Mathematics,Faculty-613,4,THEORY,,2
Class-23,Year-3,C,Programming Fundamentals,Faculty-614,4,THEORY,,2
Class-23,Year-3,C,Data Structures,Faculty-615,4,THEORY,,2
Class-23,Year-3,C,Database Systems,Faculty-616,4,THEORY,,2
Class-23,Year-3,C,Communication Skills,Faculty-617,4,THEORY,,2
Class-23,Year-3,C,Operating Systems,Faculty-618,4,THEORY,,2
Class-23,Year-3,C,Programming Lab,Faculty-619,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-23,Year-3,C,Database Lab,Faculty-620,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-23,Year-3,C,Networks Lab,Faculty-621,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-24,Year-4,A,Mathematics,Faculty-622,4,THEORY,,2
Class-24,Year-4,A,Programming Fundamentals,Faculty-623,4,THEORY,,2
Class-24,Year-4,A,Data Structures,Faculty-624,4,THEORY,,2
Class-24,Year-4,A,Database Systems,Faculty-625,4,THEORY,,2
Class-24,Year-4,A,Communication Skills,Faculty-626,4,THEORY,,2
Class-24,Year-4,A,Operating Systems,Faculty-627,4,THEORY,,2
Class-24,Year-4,A,Programming Lab,Faculty-628,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-24,Year-4,A,Database Lab,Faculty-629,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-24,Year-4,A,Networks Lab,Faculty-630,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-24,Year-4,B,Mathematics,Faculty-631,4,THEORY,,2
Class-24,Year-4,B,Programming Fundamentals,Faculty-632,4,THEORY,,2
Class-24,Year-4,B,Data Structures,Faculty-633,4,THEORY,,2
Class-24,Year-4,B,Database Systems,Faculty-634,4,THEORY,,2
Class-24,Year-4,B,Communication Skills,Faculty-635,4,THEORY,,2
Class-24,Year-4,B,Operating Systems,Faculty-636,4,THEORY,,2
Class-24,Year-4,B,Programming Lab,Faculty-637,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-24,Year-4,B,Database Lab,Faculty-638,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-24,Year-4,B,Networks Lab,Faculty-639,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
Class-24,Year-4,C,Mathematics,Faculty-640,4,THEORY,,2
Class-24,Year-4,C,Programming Fundamentals,Faculty-641,4,THEORY,,2
Class-24,Year-4,C,Data Structures,Faculty-642,4,THEORY,,2
Class-24,Year-4,C,Database Systems,Faculty-643,4,THEORY,,2
Class-24,Year-4,C,Communication Skills,Faculty-644,4,THEORY,,2
Class-24,Year-4,C,Operating Systems,Faculty-645,4,THEORY,,2
Class-24,Year-4,C,Programming Lab,Faculty-646,2,LAB,LAB-01|LAB-02|LAB-03|LAB-04|LAB-05|LAB-06|LAB-07|LAB-08|LAB-09|LAB-10|LAB-11|LAB-12|LAB-13|LAB-14|LAB-15|LAB-16|LAB-17|LAB-18,2
Class-24,Year-4,C,Database Lab,Faculty-647,2,LAB,LAB-19|LAB-20|LAB-21|LAB-22|LAB-23|LAB-24|LAB-25|LAB-26|LAB-27|LAB-28|LAB-29|LAB-30|LAB-31|LAB-32|LAB-33|LAB-34|LAB-35|LAB-36,2
Class-24,Year-4,C,Networks Lab,Faculty-648,2,LAB,LAB-37|LAB-38|LAB-39|LAB-40|LAB-41|LAB-42|LAB-43|LAB-44|LAB-45|LAB-46|LAB-47|LAB-48|LAB-49|LAB-50|LAB-51|LAB-52|LAB-53|LAB-54,2
